2023-04-05 10:15;OK;{ symbol: TECO2.BA, regularMarketPrice: 398.9, averageDailyVolume3Month: 129143 }
2023-04-05 10:30;OK;{ symbol: TECO2.BA, regularMarketPrice: 398.9, averageDailyVolume3Month: 129143 }
2023-04-05 10:45;OK;{ symbol: TECO2.BA, regularMarketPrice: 398.9, averageDailyVolume3Month: 129143 }
2023-04-05 11:00;OK;{ symbol: TECO2.BA, regularMarketPrice: 398.9, averageDailyVolume3Month: 129143 }
2023-04-05 11:15;OK;{ symbol: TECO2.BA, regularMarketPrice: 398.9, averageDailyVolume3Month: 129143 }
2023-04-05 11:30;OK;{ symbol: TECO2.BA, regularMarketPrice: 398.9, averageDailyVolume3Month: 129143 }
2023-04-05 11:45;OK;{ symbol: TECO2.BA, regularMarketPrice: 398.9, averageDailyVolume3Month: 129143 }
2023-04-05 11:53;OK;{ symbol: TECO2.BA, regularMarketPrice: 398, averageDailyVolume3Month: 129143 }
2023-04-05 11:54;OK;{ symbol: TECO2.BA, regularMarketPrice: 402.35, averageDailyVolume3Month: 129143 }
2023-04-05 12:00;OK;{ symbol: TECO2.BA, regularMarketPrice: 402.15, averageDailyVolume3Month: 129143 }
2023-04-05 12:15;OK;{ symbol: TECO2.BA, regularMarketPrice: 398.85, averageDailyVolume3Month: 129143 }
2023-04-05 12:30;OK;{ symbol: TECO2.BA, regularMarketPrice: 394, averageDailyVolume3Month: 129143 }
2023-04-05 12:45;OK;{ symbol: TECO2.BA, regularMarketPrice: 394, averageDailyVolume3Month: 129143 }
2023-04-05 13:00;OK;{ symbol: TECO2.BA, regularMarketPrice: 394, averageDailyVolume3Month: 129143 }
2023-04-05 13:15;OK;{ symbol: TECO2.BA, regularMarketPrice: 396, averageDailyVolume3Month: 129143 }
2023-04-05 13:30;OK;{ symbol: TECO2.BA, regularMarketPrice: 396, averageDailyVolume3Month: 129143 }
2023-04-05 13:45;OK;{ symbol: TECO2.BA, regularMarketPrice: 398.85, averageDailyVolume3Month: 129143 }
2023-04-05 14:00;OK;{ symbol: TECO2.BA, regularMarketPrice: 396.5, averageDailyVolume3Month: 129143 }
2023-04-05 14:15;OK;{ symbol: TECO2.BA, regularMarketPrice: 400, averageDailyVolume3Month: 129143 }
2023-04-05 14:30;OK;{ symbol: TECO2.BA, regularMarketPrice: 403, averageDailyVolume3Month: 129143 }
2023-04-05 14:45;OK;{ symbol: TECO2.BA, regularMarketPrice: 405, averageDailyVolume3Month: 129143 }
2023-04-05 15:00;OK;{ symbol: TECO2.BA, regularMarketPrice: 406, averageDailyVolume3Month: 129143 }
2023-04-05 15:15;OK;{ symbol: TECO2.BA, regularMarketPrice: 407.5, averageDailyVolume3Month: 129143 }
2023-04-05 15:30;OK;{ symbol: TECO2.BA, regularMarketPrice: 407, averageDailyVolume3Month: 129143 }
2023-04-05 15:45;OK;{ symbol: TECO2.BA, regularMarketPrice: 410.5, averageDailyVolume3Month: 129143 }
2023-04-05 16:00;OK;{ symbol: TECO2.BA, regularMarketPrice: 409, averageDailyVolume3Month: 129143 }
2023-04-05 16:15;OK;{ symbol: TECO2.BA, regularMarketPrice: 407.5, averageDailyVolume3Month: 129143 }
2023-04-05 16:30;OK;{ symbol: TECO2.BA, regularMarketPrice: 411, averageDailyVolume3Month: 129143 }
2023-04-05 16:45;OK;{ symbol: TECO2.BA, regularMarketPrice: 410.8, averageDailyVolume3Month: 129143 }
2023-04-05 17:00;OK;{ symbol: TECO2.BA, regularMarketPrice: 412, averageDailyVolume3Month: 129143 }
2023-04-05 17:15;OK;{ symbol: TECO2.BA, regularMarketPrice: 416.95, averageDailyVolume3Month: 129143 }
2023-04-05 17:30;OK;{ symbol: TECO2.BA, regularMarketPrice: 416.4, averageDailyVolume3Month: 129143 }
2023-04-05 17:45;OK;{ symbol: TECO2.BA, regularMarketPrice: 416.4, averageDailyVolume3Month: 129143 }
2023-04-05 18:00;OK;{ symbol: TECO2.BA, regularMarketPrice: 416.4, averageDailyVolume3Month: 129143 }
2023-04-05 18:15;OK;{ symbol: TECO2.BA, regularMarketPrice: 416.4, averageDailyVolume3Month: 129143 }
2023-04-05 18:30;OK;{ symbol: TECO2.BA, regularMarketPrice: 416.4, averageDailyVolume3Month: 129143 }
2023-04-05 18:45;OK;{ symbol: TECO2.BA, regularMarketPrice: 416.4, averageDailyVolume3Month: 129143 }
2023-04-05 19:00;OK;{ symbol: TECO2.BA, regularMarketPrice: 416.4, averageDailyVolume3Month: 129143 }
2023-04-05 19:15;OK;{ symbol: TECO2.BA, regularMarketPrice: 416.4, averageDailyVolume3Month: 129143 }
2023-04-05 19:30;OK;{ symbol: TECO2.BA, regularMarketPrice: 416.4, averageDailyVolume3Month: 129143 }
2023-04-05 19:45;OK;{ symbol: TECO2.BA, regularMarketPrice: 416.4, averageDailyVolume3Month: 129143 }
2023-04-05 20:00;OK;{ symbol: TECO2.BA, regularMarketPrice: 416.4, averageDailyVolume3Month: 129143 }
2023-04-05 20:15;OK;{ symbol: TECO2.BA, regularMarketPrice: 416.4, averageDailyVolume3Month: 129143 }
2023-04-05 20:30;OK;{ symbol: TECO2.BA, regularMarketPrice: 416.4, averageDailyVolume3Month: 129143 }
2023-04-05 20:45;OK;{ symbol: TECO2.BA, regularMarketPrice: 416.4, averageDailyVolume3Month: 129143 }
2023-04-05 21:00;OK;{ symbol: TECO2.BA, regularMarketPrice: 416.4, averageDailyVolume3Month: 129143 }
2023-04-05 21:15;OK;{ symbol: TECO2.BA, regularMarketPrice: 416.4, averageDailyVolume3Month: 129143 }
2023-04-05 21:30;OK;{ symbol: TECO2.BA, regularMarketPrice: 416.4, averageDailyVolume3Month: 129143 }
